ID Raw,ID,Name Raw,Name,Description Raw,Description,Sort ID Raw,Sort ID,Type Raw,Type,Item Group Raw,Item Group,Text Type Raw,Text Type,Icon Type Raw,Icon Type,Icon,Equip Icon Raw,Equip Icon,Icon Colour Raw,Icon Colour,Add Icon Type Raw,Add Icon Type,Rarity Raw,Rarity,Max Count Raw,Max Count,Palico Max Raw,Palico Max,Enable On Raptor Raw,Enable On Raptor,Sell Price Raw,Sell Price,Buy Price Raw,Buy Price,Fix Raw,Fixed,Shikyu Raw,Shikyu,Eatable Raw,Eatable,Window Raw,Window,Infinit Raw,Infinite,Heal Raw,Heal,Battle Raw,Battle,Special Raw,Special,For money Raw,For Money,Out Box Raw,Out Box,Non Level Shell Raw,Non Level Shell,Column 30,Column 31,Get Rank 1 Raw,Get Rank 2 Raw,Get Rank 1,Get Rank 2,Column 34,Column 64
00000261,609,06761594-1B65-4AC7-B153-2C309C2FFE8F,Great Hibiscus,2111B6CC-D21C-47DE-99B6-B22E832091CD,"A large, brightly colored flower
found in the Ruins of Wyveria.
Spreads its seeds through the air.",00000DB1,3505,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000009,ITEM_0008,,00000000,INVALID,00000005,I_RED,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,000000C8,200z,000007D0,"2,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000265,613
00000262,610,83FFC8D2-E0B4-49C8-AC11-E5DE2FF87AE9,Dalthydon Wool,C1A6885D-F187-4961-B287-D486B95B5C31,"A product of Kunafa. Perfectly
suited for desert life. Try
bringing it to the Smithy.",00000DB2,3506,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002C,ITEM_0043,,00000000,INVALID,00000009,I_IVORY,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,0000015E,350z,00000DAC,"3,500z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000267,615
00000263,611,EC398CCC-FBE2-4B5A-AA46-D26F5013C463,Azuz Tanned Leather,EAAD39E6-A656-4920-890D-7A4426CDCF12,"A product of Azuz. The leather
is repeatedly repaired for extended
use. Try taking it to the Smithy.",00000DB3,3507,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002C,ITEM_0043,,00000000,INVALID,00000008,I_BROWN,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,0000015E,350z,00000DAC,"3,500z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000268,616
00000264,612,785BE47D-AEF3-4322-9A67-1B2BF3B64866,Suja Textiles,D48CD25F-D235-452A-9FFB-8ECF630D5A17,"A product of Suja. Its unique pattern
has roots in Wyverian tradition.
Try taking it to the Smithy.",00000DB4,3508,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002C,ITEM_0043,,00000000,INVALID,00000011,I_BLUE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,0000015E,350z,00000DAC,"3,500z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000269,617
00000265,613,FFF07392-EEA8-446E-8619-14B92D46E66B,Sild Cotton,6D401696-BD94-456C-924C-E549156D4DE5,"A product of Sild. A high-quality
material that can be used as-is.
Try bringing it to the Smithy.",00000DB5,3509,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002C,ITEM_0043,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,0000015E,350z,00000DAC,"3,500z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000026B,619
00000266,614,68488E43-8948-473F-B69B-E25EDA548FC9,Gajau Hide,8F68E21B-26EA-4AE5-83CB-7270DD19DABB,"The hide of a Gajau. Covered in
a thick slime that grants water
resistance.",00000DB7,3511,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002C,ITEM_0043,,00000000,INVALID,00000008,I_BROWN,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,000000C8,200z,000007D0,"2,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000239,569
00000267,615,7BDB9B7C-D6EA-4730-95E4-D097F52B1C07,Speartuna Fin,2145D1B0-D741-459E-A408-01B43DC25B9C,"The sharp fin of a Speartuna.
Might be useful for something
if you bring it to the Smithy.",00000DB8,3512,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000029,ITEM_0040,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,000000C8,200z,000007D0,"2,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000023A,570
00000268,616,6D713DAB-EC77-472B-9CA4-46AACF865E45,Commission Ticket,E216B6FB-76DB-41BF-B290-50F7B14E5C6E,"A ticket in the image of a hunter
who traveled to the New World.
Try taking it to the Smithy.",00000DB9,3513,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000001E,ITEM_0029,,00000000,INVALID,00000009,I_IVORY,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,0000015E,350z,00000DAC,"3,500z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000023B,571
0000026A,618,44B3E823-26B3-4A88-86C3-4E144599F916,Mimiphyta Ticket,51FE8FB7-11DC-4045-B046-B0E190924990,"A ticket depicting the ecology
of Mimiphyta. Give it to the
Smithy to get special equipment.",00000DBB,3515,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000001E,ITEM_0029,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,0000015E,350z,00000DAC,"3,500z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000258,600
0000026B,619,E49C4E1A-863D-4C35-ABCE-5D358BDE9DB3,Mystery Orb - Sword,CD0ED707-3DA2-42B2-AC7C-5E7961396A53,"A sphere with faint power that
is revealed through appraisal.
Becomes an offensive decoration.",00000BB9,3001,00000006,GEM,00000000,INVALID,0000000D,TYPE_12,00000038,ITEM_0055,,00000000,INVALID,00000001,I_WHITE,00000026,FOR_ATTACK,0000000F,4,000A,10,000A,10,00000000,FALSE,00000000,0z,0000005A,90z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000259,601
0000026C,620,CD02A800-E9DA-43ED-B908-3861D74D0450,Glowing Orb - Sword,82C509C8-22A3-47CF-9656-7E6B679788FD,"A sphere with hidden power that
can be revealed through appraisal.
Becomes an offensive decoration.",00000BBA,3002,00000006,GEM,00000000,INVALID,0000000D,TYPE_12,00000038,ITEM_0055,,00000000,INVALID,00000008,I_BROWN,00000026,FOR_ATTACK,0000000E,5,000A,10,000A,10,00000000,FALSE,00000000,0z,0000005A,90z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000025A,602
0000026D,621,379486FE-C073-437B-947D-D10C2908EF38,Ancient Orb - Sword,05DAB170-9D5F-413A-A5C1-016F1BE7A8B1,"A sphere with incredible power that
can be revealed through appraisal.
Becomes an offensive decoration.",00000BBB,3003,00000006,GEM,00000000,INVALID,0000000D,TYPE_12,00000038,ITEM_0055,,00000000,INVALID,0000000B,I_LEMON,00000026,FOR_ATTACK,0000000D,6,000A,10,000A,10,00000000,FALSE,00000000,0z,0000005A,90z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000025B,603
0000026E,622,BAC471EC-E576-462B-A437-43E842B1BE39,Armor Sphere,81C38F0A-A845-408F-B267-BBD7E2FE5BC8,"Reacts uniquely to heat. Fuse
this to armor to improve it by
a tiny amount.",00000BDF,3039,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000037,ITEM_0054,,00000000,INVALID,00000011,I_BLUE,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,00000050,80z,00000320,800z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000A5,165
0000026F,623,855C4761-1325-40E9-B770-5DE438E64DEE,Armor Sphere+,49802330-9F8F-48B8-BD37-8248B737A165,"Reacts uniquely to heat. Fuse
this to armor to improve it by
a small amount.",00000BE0,3040,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000037,ITEM_0054,,00000000,INVALID,0000000E,I_GREEN,00000000,INVALID,0000000E,5,0063,99,0063,99,00000000,FALSE,000000C8,200z,000007D0,"2,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000A4,164
00000270,624,25C5F855-9A37-42E8-ABE2-2B0F4FBEA0F8,Advanced Armor Sphere,18891FA1-09AD-464E-A95B-AC6AD22B8B68,"Reacts uniquely to heat. Fuse
this to armor to improve it.",00000BE1,3041,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000037,ITEM_0054,,00000000,INVALID,00000007,I_ORANGE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,0000012C,300z,00000BB8,"3,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000A6,166
00000271,625,F2A73CE2-6C5F-4BC9-B666-502CF3B3C6AE,Hard Armor Sphere,EB0C725A-DA2C-4257-8543-E915029499A1,"A rigid, high-density armor
sphere. Fuse this to armor to
improve it by a great amount.",00000BE2,3042,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000037,ITEM_0054,,00000000,INVALID,00000014,I_PURPLE,00000000,INVALID,0000000C,7,0063,99,0063,99,00000000,FALSE,00000190,400z,00000FA0,"4,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000A7,167
00000272,626,71E62E4A-7605-4414-9AA2-2DF54FEC92CB,Rocksteady Mantle,3E6452B2-BE35-4C31-A202-D03D61BA563C,"Negates damage reactions, protects
hearing, grants wind and tremor
resistance, and reduces damage.",000002C6,710,00000001,TOOL,00000000,INVALID,00000004,TYPE_03,0000004A,ITEM_0073,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000F,4,0001,1,0001,1,00000001,TRUE,00000000,0z,00000000,0z,01,TRUE,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000002DF,735
00000273,627,78EF2E2D-4816-4361-9A13-29501E6C2FA0,Mending Mantle,CB3920F2-E1A4-4EBD-98A2-1D633FB42819,"Steadily restores health over a set
amount of time.",000002C5,709,00000001,TOOL,00000000,INVALID,00000004,TYPE_03,0000004A,ITEM_0073,,00000000,INVALID,0000000C,I_SGREEN,00000000,INVALID,0000000F,4,0001,1,0001,1,00000001,TRUE,00000000,0z,00000000,0z,01,TRUE,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000024,36
00000274,628,456E30EE-AF2F-4CC8-ACA9-5F343F2EC699,Evasion Mantle,42AEC469-E969-4231-9E8A-5E7596FFF54E,"Upon just evading a blow, triggers
a special evasive maneuver that
boosts attack and alters combos.",000002C7,711,00000001,TOOL,00000000,INVALID,00000004,TYPE_03,0000004A,ITEM_0073,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000F,4,0001,1,0001,1,00000001,TRUE,00000000,0z,00000000,0z,01,TRUE,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000015,21
00000275,629,78D44FBA-0E6E-4891-A7CD-76F73FDBB5A8,Corrupted Mantle,F1A58074-F21D-42B7-9B7E-B73FE2AD0A52,"Decreases health, but raises affinity
and weapon stats. Attack and affinity
further increased in certain conditions.",000002C8,712,00000001,TOOL,00000000,INVALID,00000004,TYPE_03,0000004A,ITEM_0073,,00000000,INVALID,00000015,I_DPURPLE,00000000,INVALID,0000000F,4,0001,1,0001,1,00000001,TRUE,00000000,0z,00000000,0z,01,TRUE,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000003B,59
00000276,630,6706EA10-381B-4335-A313-FC443AAAFDE3,Wyvern Egg,610863F7-3F31-48DC-ABAE-195DA278EFCA,"A flying wyvern's egg. Deliver
it back to camp...if you can.",00000FEE,4078,00000002,MATERIAL,00000000,INVALID,00000009,TYPE_08,00000007,ITEM_0006,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000E,5,0001,1,0001,1,00000000,FALSE,000000FA,250z,000009C4,"2,500z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000044,68
00000277,631,FF8AA46B-DCD2-484A-A14D-9CF03186D435,Charred Lizard,73A6D51C-8D07-412B-98DB-F8E955A1B329,"A lizard charred crispy by Wudwuds.
Removes all traces of poison and
restores both health and stamina.",00000020,32,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,0000000F,ITEM_0014,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000F,4,000A,10,000A,10,00000001,TRUE,00000050,80z,00000320,800z,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000045,69
00000278,632,D2D66C55-7897-46B5-BF33-3ABC74705A3F,Wild Jerky,EDAF7560-2044-4DE8-9F1F-0A4D66A4F147,"Dried meat beloved for its wild
flavor and toughness. Increases
natural healing and cures bleeding.",00000011,17,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,0000000F,ITEM_0014,,00000000,INVALID,00000004,I_PINK,00000000,INVALID,00000011,2,0005,5,0005,5,00000001,TRUE,0000000A,10z,00000062,98z,00,FALSE,00,FALSE,01,TRUE,01,TRUE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000047,71
0000027A,634,C71E4444-8911-436F-8852-EE672941E1B6,Catalyst,7AE6CD8D-3FB4-4C59-92D2-73D179AC3650,"Works with other materials to
enhance their effects. Cannot
be used by itself.",00000037,55,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,0000000B,ITEM_0010,,00000000,INVALID,0000000D,I_MOS,00000000,INVALID,00000011,2,0005,5,0005,5,00000000,FALSE,00000030,48z,000001E0,480z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000004A,74
0000027B,635,9E0CB98B-09C6-42A5-90D6-15C754305E81,Gunpowder,1A432291-3469-4C12-89CF-BEABAED4E361,"A dangerous substance that
explodes when struck or heated.
Used in Large Barrel Bombs.",00000040,64,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,0000000B,ITEM_0010,,00000000,INVALID,00000006,I_VERMILION,00000000,INVALID,00000011,2,0014,20,0014,20,00000000,FALSE,0000002D,45z,0000005A,90z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000004B,75
0000027C,636,4088E7D6-A57E-4501-BF1A-5CDA89070C0D,Small Barrel,7A8DD94A-BDC0-4B70-A4DF-236E4EF4EC65,"A small, empty barrel.
Combine with fire herbs
to make it into a bomb.",00000041,65,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,00000010,ITEM_0015,,00000000,INVALID,0000000A,I_YELLOW,00000000,INVALID,00000012,1,000A,10,000A,10,00000000,FALSE,00000008,8z,00000050,80z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000063,99
0000027D,637,F51DEC9D-BD44-4960-97DA-25F25904D39F,Large Barrel,5D04178F-D835-43FA-A94D-698092715CE9,"A large, empty barrel.
Combine with gunpowder
to make it into a bomb.",00000043,67,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,00000010,ITEM_0015,,00000000,INVALID,00000006,I_VERMILION,00000000,INVALID,00000011,2,0005,5,0005,5,00000000,FALSE,00000015,21z,000000D2,210z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000064,100
0000027E,638,9E918ADA-98F9-4F7C-9EFB-6E1FFCC9C83D,Spider Web,9FA97E69-4B7B-4917-8F4F-022C733ED752,"A very sticky web. Used
to craft pitfall traps.",00000046,70,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,00000024,ITEM_0035,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,00000012,1,000A,10,000A,10,00000000,FALSE,00000006,6z,0000003C,60z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000065,101
0000027F,639,EDF03BA2-03BC-44CB-994C-70AD1FDB46E0,Net,CE01E91F-CE4B-4778-A193-9DD6B1ED6BAE,"A sturdy net that supports a certain
amount of weight without breaking.
Perfect for pitfall traps.",00000047,71,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,00000024,ITEM_0035,,00000000,INVALID,0000000D,I_MOS,00000000,INVALID,00000011,2,000A,10,000A,10,00000000,FALSE,00000036,54z,0000006C,108z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000293,659
00000280,640,F0A45857-C61B-4DD0-A0DA-45FE4B4CD5D6,Gunpowderfish Scale,869B8B41-3C2F-4255-BF5B-922542F68EB9,"A Gunpowderfish scale. Combine
with a large barrel bomb to
dramatically increase its firepower.",0000005F,95,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,0000002B,ITEM_0042,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,00000010,3,0005,5,0005,5,00000000,FALSE,00000096,150z,0000012C,300z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000292,658
00000281,641,3CEBF22F-8D1F-48B7-8C20-46361226C0A2,Burst Arowana Scale,621559C5-182E-4549-B163-BFFB27F02693,"A Burst Arowana scale. Combine
with Normal Ammo to make a
large amount of Slicing Ammo.",00000060,96,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,0000002B,ITEM_0042,,00000000,INVALID,0000000E,I_GREEN,00000000,INVALID,00000011,2,0005,5,0005,5,00000000,FALSE,0000002D,45z,0000005A,90z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000294,660
00000282,642,44274701-B8B8-434F-9051-B0A2D9D8B37B,Bomb Arowana Scale,B8A2EDD2-68BB-4FC1-A39F-71E2E5898251,"A Bomb Arowana scale. Combine
with Normal Ammo to make a
large amount of Sticky Ammo.",00000061,97,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,0000002B,ITEM_0042,,00000000,INVALID,00000014,I_PURPLE,00000000,INVALID,00000011,2,0005,5,0005,5,00000000,FALSE,00000087,135z,0000010E,270z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000024E,590
00000283,643,706BA534-EC5D-4DB0-AB1E-F7406D46FE47,Gilded Scale,E51DC280-63CC-450E-9C94-1C0002D4B0DA,"A Goldenfry scale. Used by
artisans in their crafts.",00000FA2,4002,00000002,MATERIAL,00000000,INVALID,0000000B,TYPE_10,0000002B,ITEM_0042,,00000000,INVALID,0000000A,I_YELLOW,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,000001F4,500z,00001388,"5,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000024F,591
00000284,644,5C6EE48F-D3E1-45FA-942D-BDC80D31B0ED,Golden Scale,162E0597-7EBC-46F4-9A75-7CF13D41B0FF,"A Goldenfish scale. They shimmer
like only pure gold can.",00000FA1,4001,00000002,MATERIAL,00000000,INVALID,0000000B,TYPE_10,0000002B,ITEM_0042,,00000000,INVALID,0000000A,I_YELLOW,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,000003E8,"1,000z",00002710,"10,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000251,593
00000285,645,A18A7C37-DC11-494B-A9B1-7A946B50490E,Platinum Scale,AF130921-37E2-4CF9-9F7E-D611D18DA1F0,"A Platinumfish scale. They give
off a beautiful gleam.",00000FA3,4003,00000002,MATERIAL,00000000,INVALID,0000000B,TYPE_10,0000002B,ITEM_0042,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,000007D0,"2,000z",00004E20,"20,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000252,594
00000286,646,F2E812DF-FBEA-443A-AAE7-8443FD1B6E2D,Pick-a-meal Voucher,520EBC9E-14FF-4C7E-8CA9-6D1239F87079,"Exchange this voucher in the
Grand Hub Canteen for one order
of your favorite regional meal.",00000FAA,4010,00000002,MATERIAL,00000000,INVALID,0000000C,TYPE_11,0000001D,ITEM_0028,,00000000,INVALID,0000000A,I_YELLOW,00000000,INVALID,0000000E,5,0001,1,0001,1,00000000,FALSE,000001F4,500z,00001388,"5,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000297,663
00000287,647,CC9C5B10-BC1C-4A11-8842-31C88E080433,Steel Melding Ticket,5471D277-A663-4DA6-8E76-93C2FBF0CD77,"A ticket used by Wyverians. Hand
it over when melding decorations
to get a slight discount.",00000BD5,3029,00000002,MATERIAL,00000000,INVALID,0000000C,TYPE_11,0000001E,ITEM_0029,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000E,5,0063,99,0063,99,00000000,FALSE,0000000A,10z,00000064,100z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000298,664
00000288,648,5052AFF3-0C69-4BD0-ACEC-E75C8807D1FE,Silver Melding Ticket,943CC66B-CCBE-457E-BDC0-2B3199941940,"A ticket used by Wyverians. Hand
it over when melding decorations
to get a discount.",00000BD6,3030,00000002,MATERIAL,00000000,INVALID,0000000C,TYPE_11,0000001E,ITEM_0029,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00000032,50z,000001F4,500z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000299,665
00000289,649,1CF50085-22F8-4FE6-8BA1-0E59CE41D4C6,Steel Relic Ticket,CC67A395-3673-4B6D-A221-57B7DDA7D511,"A ticket used by Wyverians. Hand
it over when melding relics to
get a slight discount.",00000BD8,3032,00000002,MATERIAL,00000000,INVALID,0000000C,TYPE_11,0000001E,ITEM_0029,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000E,5,0063,99,0063,99,00000000,FALSE,0000000A,10z,00000064,100z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000025C,604
0000028A,650,01F4971B-B798-4786-B8FC-0B89AA850F54,Silver Relic Ticket,E38395A4-D9B0-4315-AF7C-72A4DB743410,"A ticket used by Wyverians. Hand
it over when melding relics to
get a discount.",00000BD9,3033,00000002,MATERIAL,00000000,INVALID,0000000C,TYPE_11,0000001E,ITEM_0029,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,00000032,50z,000001F4,500z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000F8,248
