Index Raw,Index,Name Raw,Name,Type Raw,Type,Series Raw,Series,Defense Raw,Defense,Fire Res Raw,Fire Res,Water Res Raw,Water Res,Thunder Res Raw,Thunder Res,Ice Res Raw,Ice Res,Dragon Res Raw,Dragon Res,Slot 1 Raw,Slot 1,Slot 2 Raw,Slot 2,Slot 3 Raw,Slot 3,Series Skill Raw,Series Skill,Group Skill Raw,Group Skill,Skill 1 Raw,Skill 1,Skill Level 1 Raw,Skill Level 1,Skill 2 Raw,Skill 2,Skill Level 2 Raw,Skill Level 2,Skill 3 Raw,Skill 3,Skill Level 3 Raw,Skill Level 3
000000D4,212,73FCD223-E825-43AD-93B8-B245525C0CB8,Quematrice Helm β,00000000,HELM,D967FB00,Quematrice β,00000024,36,00000002,2,FFFFFFFD,-3,00000000,0,FFFFFFFF,-1,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9CC70680,Scale Layering,69182900,Latent Power,00000001,1,00000000,,00000000,,00000000,,00000000,
000000D5,213,6E2E1912-0E24-41C1-BAB5-7268814ADBB7,Quematrice Mail β,00000001,BODY,D967FB00,Quematrice β,00000024,36,00000002,2,FFFFFFFD,-3,00000000,0,FFFFFFFF,-1,00000000,0,00000001,1,00000000,0,00000000,0,00000000,,9CC70680,Scale Layering,69182900,Latent Power,00000001,1,00000000,,00000000,,00000000,,00000000,
000000D6,214,C96D6788-E2B1-4A8F-AC5D-0D8194798951,Quematrice Braces β,00000002,ARM,D967FB00,Quematrice β,00000024,36,00000002,2,FFFFFFFD,-3,00000000,0,FFFFFFFF,-1,00000000,0,00000002,2,00000001,1,00000000,0,00000000,,9CC70680,Scale Layering,2C44A0C0,Flinch Free,00000001,1,00000000,,00000000,,00000000,,00000000,
000000D7,215,45128B1D-D641-4B59-9095-E30EE5D09720,Quematrice Coil β,00000003,WAIST,D967FB00,Quematrice β,00000024,36,00000002,2,FFFFFFFD,-3,00000000,0,FFFFFFFF,-1,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9CC70680,Scale Layering,54FB4F80,Fire Resistance,00000002,2,00000000,,00000000,,00000000,,00000000,
000000D8,216,925B76A5-27FC-451B-975C-9907607B6F85,Quematrice Greaves β,00000004,LEG,D967FB00,Quematrice β,00000024,36,00000002,2,FFFFFFFD,-3,00000000,0,FFFFFFFF,-1,00000000,0,00000001,1,00000001,1,00000001,1,00000000,,9CC70680,Scale Layering,2C44A0C0,Flinch Free,00000001,1,00000000,,00000000,,00000000,,00000000,
000000D9,217,AAD2BC9D-1E9F-40B7-8DF6-838507D010A5,Barina Headgear α,00000000,HELM,003194D7,Lala Barina α,00000024,36,FFFFFFFD,-3,00000003,3,00000000,0,00000000,0,00000003,3,00000000,0,00000000,0,00000000,0,00000000,,75586A00,Neopteron Alert,1F217EC0,Paralysis Resistance,00000001,1,01A66F88,Foray,00000001,1,00000000,,00000000,
000000DA,218,8E55AE55-B998-487D-904B-509A46EBCC59,Barina Mail α,00000001,BODY,003194D7,Lala Barina α,00000024,36,FFFFFFFD,-3,00000003,3,00000000,0,00000000,0,00000003,3,00000000,0,00000000,0,00000000,0,00000000,,75586A00,Neopteron Alert,B6595880,Recovery Up,00000002,2,089F5840,Evade Window,00000001,1,00000000,,00000000,
000000DB,219,AFD488BC-7E7A-4AAE-A77A-5F5EE46952C1,Barina Vambraces α,00000002,ARM,003194D7,Lala Barina α,00000024,36,FFFFFFFD,-3,00000003,3,00000000,0,00000000,0,00000003,3,00000000,0,00000000,0,00000000,0,00000000,,75586A00,Neopteron Alert,B6595880,Recovery Up,00000001,1,01A66F88,Foray,00000001,1,00000000,,00000000,
000000DC,220,CDF49D79-5CE6-4B56-8B9D-831529C69B12,Barina Coil α,00000003,WAIST,003194D7,Lala Barina α,00000024,36,FFFFFFFD,-3,00000003,3,00000000,0,00000000,0,00000003,3,00000002,2,00000000,0,00000000,0,00000000,,75586A00,Neopteron Alert,1F217EC0,Paralysis Resistance,00000002,2,00000000,,00000000,,00000000,,00000000,
000000DD,221,7D8CA23D-FD36-4C36-B1D9-E8B332BFFED3,Barina Greaves α,00000004,LEG,003194D7,Lala Barina α,00000024,36,FFFFFFFD,-3,00000003,3,00000000,0,00000000,0,00000003,3,00000000,0,00000000,0,00000000,0,00000000,,75586A00,Neopteron Alert,089F5840,Evade Window,00000001,1,01A66F88,Foray,00000001,1,00000000,,00000000,
000000DE,222,3EAFE79A-FE0C-4F22-8E1F-51EFEE1CC896,Barina Headgear β,00000000,HELM,DA5C0F80,Lala Barina β,00000024,36,FFFFFFFD,-3,00000003,3,00000000,0,00000000,0,00000003,3,00000001,1,00000000,0,00000000,0,00000000,,6479B580,Neopteron Camouflage,01A66F88,Foray,00000001,1,00000000,,00000000,,00000000,,00000000,
000000DF,223,FE10399C-CFDD-4A4E-B929-0828A14F561F,Barina Mail β,00000001,BODY,DA5C0F80,Lala Barina β,00000024,36,FFFFFFFD,-3,00000003,3,00000000,0,00000000,0,00000003,3,00000001,1,00000000,0,00000000,0,00000000,,6479B580,Neopteron Camouflage,B6595880,Recovery Up,00000001,1,089F5840,Evade Window,00000001,1,00000000,,00000000,
000000E0,224,3DB361EA-344C-4257-8AD9-5F20EDB0D369,Barina Vambraces β,00000002,ARM,DA5C0F80,Lala Barina β,00000024,36,FFFFFFFD,-3,00000003,3,00000000,0,00000000,0,00000003,3,00000002,2,00000001,1,00000000,0,00000000,,6479B580,Neopteron Camouflage,B6595880,Recovery Up,00000001,1,00000000,,00000000,,00000000,,00000000,
000000E1,225,9789CA9D-F9B2-42BE-9D7A-220F7E8CD669,Barina Coil β,00000003,WAIST,DA5C0F80,Lala Barina β,00000024,36,FFFFFFFD,-3,00000003,3,00000000,0,00000000,0,00000003,3,00000002,2,00000001,1,00000000,0,00000000,,6479B580,Neopteron Camouflage,1F217EC0,Paralysis Resistance,00000001,1,00000000,,00000000,,00000000,,00000000,
000000E2,226,D805BB65-FF3F-475A-ABF1-D45D59AD1886,Barina Greaves β,00000004,LEG,DA5C0F80,Lala Barina β,00000024,36,FFFFFFFD,-3,00000003,3,00000000,0,00000000,0,00000003,3,00000001,1,00000001,1,00000001,1,00000000,,6479B580,Neopteron Camouflage,089F5840,Evade Window,00000001,1,00000000,,00000000,,00000000,,00000000,
000000E3,227,52FF38BE-637B-4DF2-81D2-34B74A3BF466,Rompopolo Helm α,00000000,HELM,7DF81780,Rompopolo α,00000024,36,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000001,1,00000001,1,00000001,1,00000000,0,00000000,,9DBAE680,Flexible Leathercraft,355173C0,Wide-Range,00000002,2,00000000,,00000000,,00000000,,00000000,
000000E4,228,2453DB30-B89B-4ED5-A539-63AAF84B8DD0,Rompopolo Mail α,00000001,BODY,7DF81780,Rompopolo α,00000024,36,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000001,1,00000001,1,00000000,0,00000000,0,00000000,,9DBAE680,Flexible Leathercraft,56FF6980,Poison Resistance,00000002,2,355173C0,Wide-Range,00000001,1,00000000,,00000000,
000000E5,229,1E1B5E42-CE53-4B0D-8413-1E8575DDA73E,Rompopolo Vambraces α,00000002,ARM,7DF81780,Rompopolo α,00000024,36,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000001,1,00000001,1,00000000,0,00000000,0,00000000,,9DBAE680,Flexible Leathercraft,56FF6980,Poison Resistance,00000001,1,0B7D15C0,Earplugs,00000001,1,00000000,,00000000,
000000E6,230,681F267E-B9DD-43AD-95BA-5FC5697CA2F0,Rompopolo Coil α,00000003,WAIST,7DF81780,Rompopolo α,00000024,36,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,0,00000000,,9DBAE680,Flexible Leathercraft,355173C0,Wide-Range,00000001,1,01A66F88,Foray,00000001,1,00000000,,00000000,
000000E7,231,B8646DE7-43BA-459D-92A5-BCE5C29D16DA,Rompopolo Greaves α,00000004,LEG,7DF81780,Rompopolo α,00000024,36,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,0,00000000,,9DBAE680,Flexible Leathercraft,355173C0,Wide-Range,00000002,2,0B7D15C0,Earplugs,00000001,1,00000000,,00000000,
000000E8,232,E1D6AB89-913E-44B8-99F6-876E1BD8FFDD,Rompopolo Helm β,00000000,HELM,3F725CC0,Rompopolo β,00000024,36,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000001,1,00000002,2,00000001,1,00000000,0,00000000,,1AE8EE00,Buttery Leathercraft,355173C0,Wide-Range,00000001,1,00000000,,00000000,,00000000,,00000000,
000000E9,233,2DAA020B-528E-4B22-B7AE-57F3FB4A03DA,Rompopolo Mail β,00000001,BODY,3F725CC0,Rompopolo β,00000024,36,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000001,1,00000002,2,00000000,0,00000000,0,00000000,,1AE8EE00,Buttery Leathercraft,56FF6980,Poison Resistance,00000002,2,00000000,,00000000,,00000000,,00000000,
000000EA,234,59A6185C-FF02-4A4A-AE7A-7174FBA7C804,Rompopolo Vambraces β,00000002,ARM,3F725CC0,Rompopolo β,00000024,36,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000001,1,00000002,2,00000000,0,00000000,0,00000000,,1AE8EE00,Buttery Leathercraft,0B7D15C0,Earplugs,00000001,1,00000000,,00000000,,00000000,,00000000,
000000EB,235,18382F7B-F4CF-45E5-9227-A58D9522F3DC,Rompopolo Coil β,00000003,WAIST,3F725CC0,Rompopolo β,00000024,36,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000001,1,00000001,1,00000000,0,00000000,0,00000000,,1AE8EE00,Buttery Leathercraft,01A66F88,Foray,00000001,1,00000000,,00000000,,00000000,,00000000,
000000EC,236,4436EA6B-102A-43EE-83E2-4614733257A1,Rompopolo Greaves β,00000004,LEG,3F725CC0,Rompopolo β,00000024,36,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000001,1,00000002,2,00000000,0,00000000,0,00000000,,1AE8EE00,Buttery Leathercraft,355173C0,Wide-Range,00000002,2,00000000,,00000000,,00000000,,00000000,
000000ED,237,538B8E00-81A9-42AF-BCB4-BBC31BBCEBD3,Conga Helm α,00000000,HELM,81CE0A00,Conga α,00000024,36,FFFFFFFD,-3,00000001,1,00000001,1,FFFFFFFF,-1,00000002,2,00000001,1,00000000,0,00000000,0,00000000,,77181200,Fortifying Pelt,57C69780,Intimidator,00000001,1,32B386C0,Free Meal,00000001,1,00000000,,00000000,
000000EE,238,561B88E0-06F4-4CFC-B1B2-A8D134BA5C70,Conga Mail α,00000001,BODY,81CE0A00,Conga α,00000024,36,FFFFFFFD,-3,00000001,1,00000001,1,FFFFFFFF,-1,00000002,2,00000000,0,00000000,0,00000000,0,00000000,,77181200,Fortifying Pelt,57C69780,Intimidator,00000002,2,21BA7280,Burst,00000001,1,00000000,,00000000,
000000EF,239,41D2885C-BECA-460B-B566-F104ED8AE74A,Conga Vambraces α,00000002,ARM,81CE0A00,Conga α,00000024,36,FFFFFFFD,-3,00000001,1,00000001,1,FFFFFFFF,-1,00000002,2,00000000,0,00000000,0,00000000,0,00000000,,77181200,Fortifying Pelt,E34E1EE0,Mushroomancer,00000001,1,25CB1D80,Speed Eating,00000001,1,00000000,,00000000,
000000F0,240,8BBECF34-13ED-446D-AC8B-B19AD3EA6D30,Conga Coil α,00000003,WAIST,81CE0A00,Conga α,00000024,36,FFFFFFFD,-3,00000001,1,00000001,1,FFFFFFFF,-1,00000002,2,00000001,1,00000000,0,00000000,0,00000000,,77181200,Fortifying Pelt,E34E1EE0,Mushroomancer,00000001,1,32B386C0,Free Meal,00000001,1,00000000,,00000000,
000000F1,241,6BBD5BB2-E12B-48E1-B235-8F4CF2C5BABE,Conga Greaves α,00000004,LEG,81CE0A00,Conga α,00000024,36,FFFFFFFD,-3,00000001,1,00000001,1,FFFFFFFF,-1,00000002,2,00000000,0,00000000,0,00000000,0,00000000,,77181200,Fortifying Pelt,E34E1EE0,Mushroomancer,00000001,1,21BA7280,Burst,00000001,1,00000000,,00000000,
000000F2,242,4A75407B-F5A8-4712-9C39-36D7DABF0386,Conga Helm β,00000000,HELM,A92F7480,Conga β,00000024,36,FFFFFFFD,-3,00000001,1,00000001,1,FFFFFFFF,-1,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,22C90040,Alluring Pelt,57C69780,Intimidator,00000001,1,00000000,,00000000,,00000000,,00000000,
000000F3,243,4B5F8351-FCC0-4EFA-AA91-7EEABA9DDD12,Conga Mail β,00000001,BODY,A92F7480,Conga β,00000024,36,FFFFFFFD,-3,00000001,1,00000001,1,FFFFFFFF,-1,00000002,2,00000001,1,00000001,1,00000001,1,00000000,,22C90040,Alluring Pelt,57C69780,Intimidator,00000002,2,00000000,,00000000,,00000000,,00000000,
000000F4,244,F0EB0C62-2FB6-4CD2-8F31-A2B1BFBD983F,Conga Vambraces β,00000002,ARM,A92F7480,Conga β,00000024,36,FFFFFFFD,-3,00000001,1,00000001,1,FFFFFFFF,-1,00000002,2,00000001,1,00000000,0,00000000,0,00000000,,22C90040,Alluring Pelt,E34E1EE0,Mushroomancer,00000001,1,00000000,,00000000,,00000000,,00000000,
000000F5,245,2C53E723-556E-4F52-B536-9513F7A6F3C6,Conga Coil β,00000003,WAIST,A92F7480,Conga β,00000024,36,FFFFFFFD,-3,00000001,1,00000001,1,FFFFFFFF,-1,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,22C90040,Alluring Pelt,E34E1EE0,Mushroomancer,00000001,1,00000000,,00000000,,00000000,,00000000,
000000F6,246,8E6E287B-A866-4E0D-A89B-83DBA04EE15B,Conga Greaves β,00000004,LEG,A92F7480,Conga β,00000024,36,FFFFFFFD,-3,00000001,1,00000001,1,FFFFFFFF,-1,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,22C90040,Alluring Pelt,21BA7280,Burst,00000001,1,00000000,,00000000,,00000000,,00000000,
000000F7,247,52B8F976-2B47-4813-9E8C-C7E41DAD853C,Balahara Helm α,00000000,HELM,C865AC80,Balahara α,00000026,38,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,00000001,1,00000001,1,00000001,1,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,238443C0,Geologist,00000001,1,089F5840,Evade Window,00000001,1,00000000,,00000000,
000000F8,248,25B96926-D597-44C6-9543-EE760F7C4E2B,Balahara Mail α,00000001,BODY,C865AC80,Balahara α,00000026,38,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,00000001,1,00000001,1,00000001,1,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,238443C0,Geologist,00000001,1,ED31F720,Stamina Surge,00000001,1,00000000,,00000000,
000000F9,249,2E5A1CE2-97E9-4B98-B3A0-5B5468512F86,Balahara Vambraces α,00000002,ARM,C865AC80,Balahara α,00000026,38,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,00000001,1,00000001,1,00000000,0,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,2829B900,Evade Extender,00000001,1,ED31F720,Stamina Surge,00000001,1,00000000,,00000000,
000000FA,250,F75BD396-0D90-4787-89C8-97FE684D5AF2,Balahara Coil α,00000003,WAIST,C865AC80,Balahara α,00000026,38,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,00000001,1,00000001,1,00000000,0,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,2829B900,Evade Extender,00000001,1,089F5840,Evade Window,00000001,1,00000000,,00000000,
000000FB,251,4E60AB10-299E-40DF-A2F7-66647925D9B7,Balahara Greaves α,00000004,LEG,C865AC80,Balahara α,00000026,38,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,00000001,1,00000001,1,00000001,1,00000001,1,00000000,0,00000000,,58AAF300,Scaling Prowess,2829B900,Evade Extender,00000001,1,238443C0,Geologist,00000001,1,00000000,,00000000,
000000FC,252,7D5DF810-432B-488E-80C5-C6B821F39443,Balahara Helm β,00000000,HELM,00BC259F,Balahara β,00000026,38,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,00000001,1,00000001,1,00000002,2,00000000,0,00000000,0,00000000,,9CC70680,Scale Layering,089F5840,Evade Window,00000001,1,00000000,,00000000,,00000000,,00000000,
000000FD,253,F256924F-7DF2-4961-ABF9-2AC974F1C850,Balahara Mail β,00000001,BODY,00BC259F,Balahara β,00000026,38,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,00000001,1,00000001,1,00000001,1,00000001,1,00000001,1,00000000,,9CC70680,Scale Layering,238443C0,Geologist,00000001,1,00000000,,00000000,,00000000,,00000000,
000000FE,254,06B32056-DF12-44D0-8134-5BE31F10A36E,Balahara Vambraces β,00000002,ARM,00BC259F,Balahara β,00000026,38,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,00000001,1,00000001,1,00000002,2,00000000,0,00000000,0,00000000,,9CC70680,Scale Layering,2829B900,Evade Extender,00000001,1,00000000,,00000000,,00000000,,00000000,
000000FF,255,7C299911-5CE3-4464-9B70-DE322FC9C00C,Balahara Coil β,00000003,WAIST,00BC259F,Balahara β,00000026,38,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,00000001,1,00000001,1,00000001,1,00000001,1,00000000,0,00000000,,9CC70680,Scale Layering,089F5840,Evade Window,00000001,1,00000000,,00000000,,00000000,,00000000,
00000100,256,B25BC33D-A8BC-44AF-830C-EE69BEF5A4A8,Balahara Greaves β,00000004,LEG,00BC259F,Balahara β,00000026,38,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,00000001,1,00000001,1,00000001,1,00000001,1,00000001,1,00000000,,9CC70680,Scale Layering,2829B900,Evade Extender,00000001,1,00000000,,00000000,,00000000,,00000000,
00000101,257,1F4D24C0-5DAA-4F81-B254-93336A2B47D6,Rathian Helm α,00000000,HELM,ADF1C800,Rathian α,00000026,38,00000002,2,00000000,0,FFFFFFFE,-2,00000000,0,FFFFFFFD,-3,00000002,2,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,50462980,Divine Blessing,00000001,1,BD27BF80,Recovery Speed,00000001,1,00000000,,00000000,
00000102,258,131FA16F-1503-4BAF-A13E-5A4667AE0239,Rathian Mail α,00000001,BODY,ADF1C800,Rathian α,00000026,38,00000002,2,00000000,0,FFFFFFFE,-2,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,01A66F88,Foray,00000002,2,00000000,,00000000,,00000000,,00000000,
00000103,259,FA1E5E46-84E9-47BF-B263-C1C345A987EF,Rathian Vambraces α,00000002,ARM,ADF1C800,Rathian α,00000026,38,00000002,2,00000000,0,FFFFFFFE,-2,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,01A66F88,Foray,00000001,1,50462980,Divine Blessing,00000002,2,00000000,,00000000,
00000104,260,682E5563-B651-462E-80DA-658E4815B1F1,Rathian Coil α,00000003,WAIST,ADF1C800,Rathian α,00000026,38,00000002,2,00000000,0,FFFFFFFE,-2,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,01A66F88,Foray,00000001,1,1BFC9E00,Tool Specialist,00000001,1,00000000,,00000000,
00000105,261,6EAD4465-7727-4633-9369-F422B55DE161,Rathian Greaves α,00000004,LEG,ADF1C800,Rathian α,00000026,38,00000002,2,00000000,0,FFFFFFFE,-2,00000000,0,FFFFFFFD,-3,00000000,0,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,01A66F88,Foray,00000001,1,BD27BF80,Recovery Speed,00000002,2,00000000,,00000000,
00000106,262,D2654FD7-FC2D-4122-B935-79EB1FB967FE,Rathian Helm β,00000000,HELM,A1BB8300,Rathian β,00000026,38,00000002,2,00000000,0,FFFFFFFE,-2,00000000,0,FFFFFFFD,-3,00000002,2,00000001,1,00000000,0,00000000,,9CC70680,Scale Layering,50462980,Divine Blessing,00000001,1,00000000,,00000000,,00000000,,00000000,
00000107,263,B85FD95E-9408-4A01-9D16-75508A6EFFB5,Rathian Mail β,00000001,BODY,A1BB8300,Rathian β,00000026,38,00000002,2,00000000,0,FFFFFFFE,-2,00000000,0,FFFFFFFD,-3,00000001,1,00000001,1,00000001,1,00000000,,9CC70680,Scale Layering,01A66F88,Foray,00000001,1,00000000,,00000000,,00000000,,00000000,
00000108,264,82058CDE-B14F-40B3-B6C4-E0D732051ACC,Rathian Vambraces β,00000002,ARM,A1BB8300,Rathian β,00000026,38,00000002,2,00000000,0,FFFFFFFE,-2,00000000,0,FFFFFFFD,-3,00000001,1,00000000,0,00000000,0,00000000,,9CC70680,Scale Layering,01A66F88,Foray,00000001,1,50462980,Divine Blessing,00000001,1,00000000,,00000000,
00000109,265,FF5BD00F-D5E3-4EEF-8EE0-869398CBC8BC,Rathian Coil β,00000003,WAIST,A1BB8300,Rathian β,00000026,38,00000002,2,00000000,0,FFFFFFFE,-2,00000000,0,FFFFFFFD,-3,00000002,2,00000000,0,00000000,0,00000000,,9CC70680,Scale Layering,01A66F88,Foray,00000001,1,00000000,,00000000,,00000000,,00000000,
0000010A,266,0B9651BE-CBAE-4FC2-80C8-2444775B93AC,Rathian Greaves β,00000004,LEG,A1BB8300,Rathian β,00000026,38,00000002,2,00000000,0,FFFFFFFE,-2,00000000,0,FFFFFFFD,-3,00000001,1,00000000,0,00000000,0,00000000,,9CC70680,Scale Layering,01A66F88,Foray,00000001,1,BD27BF80,Recovery Speed,00000001,1,00000000,,00000000,
0000010B,267,441F228F-B9DC-4BE4-90AC-002467DCD8B3,Nerscylla Helm α,00000000,HELM,428C5500,Nerscylla α,00000026,38,FFFFFFFE,-2,00000002,2,FFFFFFFE,-2,00000001,1,00000002,2,00000000,0,00000000,0,00000000,0,00000000,,75586A00,Neopteron Alert,75316800,Bind Resistance,00000001,1,56FF6980,Poison Resistance,00000002,2,00000000,,00000000,
0000010C,268,AF2BF681-D6BB-420E-A4A2-B52802BE0A0B,Nerscylla Mail α,00000001,BODY,428C5500,Nerscylla α,00000026,38,FFFFFFFE,-2,00000002,2,FFFFFFFE,-2,00000001,1,00000002,2,00000000,0,00000000,0,00000000,0,00000000,,75586A00,Neopteron Alert,F5C29690,Ambush,00000001,1,E84D8E60,Weakness Exploit,00000001,1,00000000,,00000000,
0000010D,269,19ECF3D3-9D84-4094-AD76-6EF842EC89D6,Nerscylla Vambraces α,00000002,ARM,428C5500,Nerscylla α,00000026,38,FFFFFFFE,-2,00000002,2,FFFFFFFE,-2,00000001,1,00000002,2,00000001,1,00000000,0,00000000,0,00000000,,75586A00,Neopteron Alert,F5C29690,Ambush,00000001,1,56FF6980,Poison Resistance,00000001,1,00000000,,00000000,
0000010E,270,F2205B71-D556-4658-BF14-661805849545,Nerscylla Coil α,00000003,WAIST,428C5500,Nerscylla α,00000026,38,FFFFFFFE,-2,00000002,2,FFFFFFFE,-2,00000001,1,00000002,2,00000000,0,00000000,0,00000000,0,00000000,,75586A00,Neopteron Alert,75316800,Bind Resistance,00000001,1,F47E9280,Sleep Resistance,00000002,2,00000000,,00000000,
0000010F,271,497700BE-B60F-4EB8-90E1-EB2236267027,Nerscylla Greaves α,00000004,LEG,428C5500,Nerscylla α,00000026,38,FFFFFFFE,-2,00000002,2,FFFFFFFE,-2,00000001,1,00000002,2,00000001,1,00000000,0,00000000,0,00000000,,75586A00,Neopteron Alert,F5C29690,Ambush,00000001,1,F47E9280,Sleep Resistance,00000001,1,00000000,,00000000,
00000110,272,5E19C690-5E10-4898-A3FF-7E13217B3611,Nerscylla Helm β,00000000,HELM,A47FFB00,Nerscylla β,00000026,38,FFFFFFFE,-2,00000002,2,FFFFFFFE,-2,00000001,1,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,6479B580,Neopteron Camouflage,75316800,Bind Resistance,00000001,1,00000000,,00000000,,00000000,,00000000,
00000111,273,60EF5BA4-5787-46BD-8422-2DCA8DC6D4C6,Nerscylla Mail β,00000001,BODY,A47FFB00,Nerscylla β,00000026,38,FFFFFFFE,-2,00000002,2,FFFFFFFE,-2,00000001,1,00000002,2,00000001,1,00000001,1,00000001,1,00000000,,6479B580,Neopteron Camouflage,F5C29690,Ambush,00000001,1,00000000,,00000000,,00000000,,00000000,
00000112,274,B28AD9A0-CC2A-44FF-8D9C-03A775300E6D,Nerscylla Vambraces β,00000002,ARM,A47FFB00,Nerscylla β,00000026,38,FFFFFFFE,-2,00000002,2,FFFFFFFE,-2,00000001,1,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,6479B580,Neopteron Camouflage,F5C29690,Ambush,00000001,1,00000000,,00000000,,00000000,,00000000,
00000113,275,7402C6DE-ABF6-4878-9948-9E6DCD41587C,Nerscylla Coil β,00000003,WAIST,A47FFB00,Nerscylla β,00000026,38,FFFFFFFE,-2,00000002,2,FFFFFFFE,-2,00000001,1,00000002,2,00000001,1,00000001,1,00000000,0,00000000,,6479B580,Neopteron Camouflage,75316800,Bind Resistance,00000001,1,00000000,,00000000,,00000000,,00000000,
00000114,276,B594AE41-F647-461A-A5D8-E4CF962CB8CD,Nerscylla Greaves β,00000004,LEG,A47FFB00,Nerscylla β,00000026,38,FFFFFFFE,-2,00000002,2,FFFFFFFE,-2,00000001,1,00000002,2,00000002,2,00000001,1,00000000,0,00000000,,6479B580,Neopteron Camouflage,F47E9280,Sleep Resistance,00000001,1,00000000,,00000000,,00000000,,00000000,
00000115,277,3EC14574-E529-4DBE-B5DD-93F80FB26A1E,Doshaguma Helm α,00000000,HELM,34B73280,Doshaguma α,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000002,2,00000001,1,00000000,0,FC4A29B0,Doshaguma's Might,77181200,Fortifying Pelt,32B386C0,Free Meal,00000002,2,2A0A4AC0,Stun Resistance,00000001,1,00000000,,00000000,
00000116,278,1DF86965-C823-492A-8C8D-570394713D0D,Doshaguma Mail α,00000001,BODY,34B73280,Doshaguma α,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000001,1,00000000,0,00000000,0,FC4A29B0,Doshaguma's Might,77181200,Fortifying Pelt,69182900,Latent Power,00000001,1,ED31F720,Stamina Surge,00000001,1,00000000,,00000000,
00000117,279,CAE868BE-AD01-4E03-8ACE-5F2FCFD7DE79,Doshaguma Braces α,00000002,ARM,34B73280,Doshaguma α,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000002,2,00000000,0,00000000,0,FC4A29B0,Doshaguma's Might,77181200,Fortifying Pelt,2A0A4AC0,Stun Resistance,00000002,2,ED31F720,Stamina Surge,00000001,1,00000000,,00000000,
00000118,280,0B125DFD-2EBA-453A-A42C-A09A323A87F1,Doshaguma Coil α,00000003,WAIST,34B73280,Doshaguma α,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000001,1,00000000,0,00000000,0,FC4A29B0,Doshaguma's Might,77181200,Fortifying Pelt,69182900,Latent Power,00000002,2,00000000,,00000000,,00000000,,00000000,
00000119,281,629E7261-1435-46FA-9A5D-12F9897BFA18,Doshaguma Greaves α,00000004,LEG,34B73280,Doshaguma α,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000002,2,00000001,1,00000000,0,FC4A29B0,Doshaguma's Might,77181200,Fortifying Pelt,32B386C0,Free Meal,00000001,1,B6595880,Recovery Up,00000002,2,00000000,,00000000,
