Monster ID,Monster,Data ID,Reward Type ID,Reward Type,Parts Index,Rank,Item ID,Item,Number,Probability
EM0152_00_0,Chatacabra,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0152_00_0,Chatacabra,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0152_00_0,Chatacabra,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0152_00_0,Chatacabra,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0152_00_0,Chatacabra,220,RW005,Broken Part Rewards,0,HIGH,,,,
EM0152_00_0,Chatacabra,230,RW005,Broken Part Rewards,1,HIGH,,,,
EM0152_00_0,Chatacabra,400,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0152_00_0,Chatacabra,401,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0152_00_0,Chatacabra,500,RW004,Target Rewards,-1,HIGH,,,,
EM0152_00_0,Chatacabra,501,RW004,Target Rewards,-1,HIGH,,,,
EM0152_00_0,Chatacabra,502,RW004,Target Rewards,-1,HIGH,,,,
EM0152_00_0,Chatacabra,503,RW004,Target Rewards,-1,HIGH,,,,
EM0152_00_0,Chatacabra,504,RW004,Target Rewards,-1,HIGH,,,,
EM0152_00_0,Chatacabra,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0152_00_0,Chatacabra,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0152_00_0,Chatacabra,602,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0153_00_0,Quematrice,100,RW000,Carving,-1,LOW,88,Quematrice Scale,1,33%
EM0153_00_0,Quematrice,101,RW000,Carving,-1,LOW,89,Quematrice Hide,1,23%
EM0153_00_0,Quematrice,102,RW000,Carving,-1,LOW,299,Quematrice Igniter,1,18%
EM0153_00_0,Quematrice,103,RW000,Carving,-1,LOW,90,Quematrice Crest,1,15%
EM0153_00_0,Quematrice,104,RW000,Carving,-1,LOW,91,Quematrice Tail,1,11%
EM0153_00_0,Quematrice,110,RW008,Carving (Rotten Monster Carcass),-1,LOW,88,Quematrice Scale,1,40%
EM0153_00_0,Quematrice,111,RW008,Carving (Rotten Monster Carcass),-1,LOW,89,Quematrice Hide,1,30%
EM0153_00_0,Quematrice,112,RW008,Carving (Rotten Monster Carcass),-1,LOW,299,Quematrice Igniter,1,30%
EM0153_00_0,Quematrice,200,RW001,Carving (Severed Part),-1,LOW,91,Quematrice Tail,1,100%
EM0153_00_0,Quematrice,210,RW012,Carving (Rotten Severed Part),-1,LOW,88,Quematrice Scale,1,60%
EM0153_00_0,Quematrice,211,RW012,Carving (Rotten Severed Part),-1,LOW,91,Quematrice Tail,1,40%
EM0153_00_0,Quematrice,220,RW005,Broken Part Rewards,2,LOW,90,Quematrice Crest,1,100%
EM0153_00_0,Quematrice,400,RW006,Wound Destroyed Reward,-1,LOW,88,Quematrice Scale,1,45%
EM0153_00_0,Quematrice,401,RW006,Wound Destroyed Reward,-1,LOW,89,Quematrice Hide,1,43%
EM0153_00_0,Quematrice,402,RW006,Wound Destroyed Reward,-1,LOW,299,Quematrice Igniter,1,12%
EM0153_00_0,Quematrice,500,RW004,Target Rewards,-1,LOW,300,Quematrice Certificate,1,8%
EM0153_00_0,Quematrice,501,RW004,Target Rewards,-1,LOW,88,Quematrice Scale,1,25%
EM0153_00_0,Quematrice,502,RW004,Target Rewards,-1,LOW,89,Quematrice Hide,1,25%
EM0153_00_0,Quematrice,503,RW004,Target Rewards,-1,LOW,299,Quematrice Igniter,1,20%
EM0153_00_0,Quematrice,504,RW004,Target Rewards,-1,LOW,90,Quematrice Crest,1,14%
EM0153_00_0,Quematrice,505,RW004,Target Rewards,-1,LOW,91,Quematrice Tail,1,8%
EM0153_00_0,Quematrice,100,RW000,Carving,-1,HIGH,,,,
EM0153_00_0,Quematrice,101,RW000,Carving,-1,HIGH,,,,
EM0153_00_0,Quematrice,102,RW000,Carving,-1,HIGH,,,,
EM0153_00_0,Quematrice,103,RW000,Carving,-1,HIGH,,,,
EM0153_00_0,Quematrice,104,RW000,Carving,-1,HIGH,,,,
EM0153_00_0,Quematrice,105,RW000,Carving,-1,HIGH,,,,
EM0153_00_0,Quematrice,110,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0153_00_0,Quematrice,111,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0153_00_0,Quematrice,112,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0153_00_0,Quematrice,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0153_00_0,Quematrice,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0153_00_0,Quematrice,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0153_00_0,Quematrice,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0153_00_0,Quematrice,220,RW005,Broken Part Rewards,2,HIGH,,,,
EM0153_00_0,Quematrice,400,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0153_00_0,Quematrice,401,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0153_00_0,Quematrice,402,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0153_00_0,Quematrice,500,RW004,Target Rewards,-1,HIGH,,,,
EM0153_00_0,Quematrice,501,RW004,Target Rewards,-1,HIGH,,,,
EM0153_00_0,Quematrice,502,RW004,Target Rewards,-1,HIGH,,,,
EM0153_00_0,Quematrice,503,RW004,Target Rewards,-1,HIGH,,,,
EM0153_00_0,Quematrice,504,RW004,Target Rewards,-1,HIGH,,,,
EM0153_00_0,Quematrice,505,RW004,Target Rewards,-1,HIGH,,,,
EM0153_00_0,Quematrice,506,RW004,Target Rewards,-1,HIGH,,,,
EM0153_00_0,Quematrice,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0153_00_0,Quematrice,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0153_00_0,Quematrice,602,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0154_00_0,Lala Barina,100,RW000,Carving,-1,LOW,277,Lala Barina Floret,1,33%
EM0154_00_0,Lala Barina,101,RW000,Carving,-1,LOW,273,Lala Barina Shell,1,23%
EM0154_00_0,Lala Barina,102,RW000,Carving,-1,LOW,603,Lala Barina Mucus,1,18%
EM0154_00_0,Lala Barina,103,RW000,Carving,-1,LOW,274,Lala Barina Claw,1,15%
EM0154_00_0,Lala Barina,104,RW000,Carving,-1,LOW,275,Lala Barina Stinger,1,11%
EM0154_00_0,Lala Barina,110,RW008,Carving (Rotten Monster Carcass),-1,LOW,277,Lala Barina Floret,1,40%
EM0154_00_0,Lala Barina,111,RW008,Carving (Rotten Monster Carcass),-1,LOW,273,Lala Barina Shell,1,30%
EM0154_00_0,Lala Barina,112,RW008,Carving (Rotten Monster Carcass),-1,LOW,489,Monster Fluid,1,30%
EM0154_00_0,Lala Barina,220,RW005,Broken Part Rewards,0,LOW,274,Lala Barina Claw,1,100%
EM0154_00_0,Lala Barina,230,RW005,Broken Part Rewards,1,LOW,274,Lala Barina Claw,1,100%
EM0154_00_0,Lala Barina,240,RW005,Broken Part Rewards,2,LOW,275,Lala Barina Stinger,1,100%
EM0154_00_0,Lala Barina,400,RW006,Wound Destroyed Reward,-1,LOW,277,Lala Barina Floret,1,45%
EM0154_00_0,Lala Barina,401,RW006,Wound Destroyed Reward,-1,LOW,273,Lala Barina Shell,1,43%
EM0154_00_0,Lala Barina,402,RW006,Wound Destroyed Reward,-1,LOW,603,Lala Barina Mucus,1,12%
EM0154_00_0,Lala Barina,500,RW004,Target Rewards,-1,LOW,276,Lala Barina Certificate,1,8%
EM0154_00_0,Lala Barina,501,RW004,Target Rewards,-1,LOW,277,Lala Barina Floret,1,20%
EM0154_00_0,Lala Barina,502,RW004,Target Rewards,-1,LOW,273,Lala Barina Shell,1,20%
EM0154_00_0,Lala Barina,503,RW004,Target Rewards,-1,LOW,603,Lala Barina Mucus,1,15%
EM0154_00_0,Lala Barina,504,RW004,Target Rewards,-1,LOW,274,Lala Barina Claw,1,11%
EM0154_00_0,Lala Barina,505,RW004,Target Rewards,-1,LOW,275,Lala Barina Stinger,1,8%
EM0154_00_0,Lala Barina,506,RW004,Target Rewards,-1,LOW,489,Monster Fluid,1,18%
EM0154_00_0,Lala Barina,100,RW000,Carving,-1,HIGH,,,,
EM0154_00_0,Lala Barina,101,RW000,Carving,-1,HIGH,,,,
EM0154_00_0,Lala Barina,102,RW000,Carving,-1,HIGH,,,,
EM0154_00_0,Lala Barina,103,RW000,Carving,-1,HIGH,,,,
EM0154_00_0,Lala Barina,104,RW000,Carving,-1,HIGH,,,,
EM0154_00_0,Lala Barina,110,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0154_00_0,Lala Barina,111,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0154_00_0,Lala Barina,112,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0154_00_0,Lala Barina,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0154_00_0,Lala Barina,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0154_00_0,Lala Barina,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0154_00_0,Lala Barina,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0154_00_0,Lala Barina,220,RW005,Broken Part Rewards,0,HIGH,,,,
EM0154_00_0,Lala Barina,230,RW005,Broken Part Rewards,1,HIGH,,,,
EM0154_00_0,Lala Barina,240,RW005,Broken Part Rewards,2,HIGH,,,,
EM0154_00_0,Lala Barina,400,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0154_00_0,Lala Barina,401,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0154_00_0,Lala Barina,402,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0154_00_0,Lala Barina,500,RW004,Target Rewards,-1,HIGH,,,,
EM0154_00_0,Lala Barina,501,RW004,Target Rewards,-1,HIGH,,,,
EM0154_00_0,Lala Barina,502,RW004,Target Rewards,-1,HIGH,,,,
EM0154_00_0,Lala Barina,503,RW004,Target Rewards,-1,HIGH,,,,
EM0154_00_0,Lala Barina,504,RW004,Target Rewards,-1,HIGH,,,,
EM0154_00_0,Lala Barina,505,RW004,Target Rewards,-1,HIGH,,,,
EM0154_00_0,Lala Barina,506,RW004,Target Rewards,-1,HIGH,,,,
EM0154_00_0,Lala Barina,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0154_00_0,Lala Barina,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0154_00_0,Lala Barina,602,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0155_00_0,Rompopolo,100,RW000,Carving,-1,LOW,336,Rompopolo Hide,1,35%
EM0155_00_0,Rompopolo,101,RW000,Carving,-1,LOW,339,Rompopolo Beak,1,30%
EM0155_00_0,Rompopolo,102,RW000,Carving,-1,LOW,337,Rompopolo Claw,1,20%
EM0155_00_0,Rompopolo,103,RW000,Carving,-1,LOW,338,Spotted Poison Hide,1,15%
EM0155_00_0,Rompopolo,110,RW008,Carving (Rotten Monster Carcass),-1,LOW,336,Rompopolo Hide,1,40%
EM0155_00_0,Rompopolo,111,RW008,Carving (Rotten Monster Carcass),-1,LOW,339,Rompopolo Beak,1,30%
EM0155_00_0,Rompopolo,112,RW008,Carving (Rotten Monster Carcass),-1,LOW,601,Poison Sac,1,30%
EM0155_00_0,Rompopolo,220,RW005,Broken Part Rewards,0,LOW,337,Rompopolo Claw,1,100%
EM0155_00_0,Rompopolo,230,RW005,Broken Part Rewards,1,LOW,338,Spotted Poison Hide,1,60%
EM0155_00_0,Rompopolo,231,RW005,Broken Part Rewards,1,LOW,339,Rompopolo Beak,1,40%
EM0155_00_0,Rompopolo,240,RW005,Broken Part Rewards,2,LOW,338,Spotted Poison Hide,1,60%
EM0155_00_0,Rompopolo,241,RW005,Broken Part Rewards,2,LOW,601,Poison Sac,1,40%
EM0155_00_0,Rompopolo,250,RW005,Broken Part Rewards,3,LOW,338,Spotted Poison Hide,1,60%
EM0155_00_0,Rompopolo,251,RW005,Broken Part Rewards,3,LOW,601,Poison Sac,1,40%
EM0155_00_0,Rompopolo,400,RW006,Wound Destroyed Reward,-1,LOW,336,Rompopolo Hide,1,80%
EM0155_00_0,Rompopolo,401,RW006,Wound Destroyed Reward,-1,LOW,338,Spotted Poison Hide,1,20%
EM0155_00_0,Rompopolo,500,RW004,Target Rewards,-1,LOW,340,Rompopolo Certificate,1,8%
EM0155_00_0,Rompopolo,501,RW004,Target Rewards,-1,LOW,336,Rompopolo Hide,1,25%
EM0155_00_0,Rompopolo,502,RW004,Target Rewards,-1,LOW,339,Rompopolo Beak,1,22%
EM0155_00_0,Rompopolo,503,RW004,Target Rewards,-1,LOW,337,Rompopolo Claw,1,15%
EM0155_00_0,Rompopolo,504,RW004,Target Rewards,-1,LOW,338,Spotted Poison Hide,1,10%
EM0155_00_0,Rompopolo,505,RW004,Target Rewards,-1,LOW,601,Poison Sac,1,20%
EM0155_00_0,Rompopolo,100,RW000,Carving,-1,HIGH,,,,
EM0155_00_0,Rompopolo,101,RW000,Carving,-1,HIGH,,,,
EM0155_00_0,Rompopolo,102,RW000,Carving,-1,HIGH,,,,
EM0155_00_0,Rompopolo,103,RW000,Carving,-1,HIGH,,,,
EM0155_00_0,Rompopolo,104,RW000,Carving,-1,HIGH,,,,
EM0155_00_0,Rompopolo,110,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0155_00_0,Rompopolo,111,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0155_00_0,Rompopolo,112,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0155_00_0,Rompopolo,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0155_00_0,Rompopolo,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0155_00_0,Rompopolo,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0155_00_0,Rompopolo,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0155_00_0,Rompopolo,220,RW005,Broken Part Rewards,0,HIGH,,,,
EM0155_00_0,Rompopolo,221,RW005,Broken Part Rewards,0,HIGH,,,,
EM0155_00_0,Rompopolo,230,RW005,Broken Part Rewards,1,HIGH,,,,
EM0155_00_0,Rompopolo,231,RW005,Broken Part Rewards,1,HIGH,,,,
EM0155_00_0,Rompopolo,240,RW005,Broken Part Rewards,2,HIGH,,,,
EM0155_00_0,Rompopolo,241,RW005,Broken Part Rewards,2,HIGH,,,,
EM0155_00_0,Rompopolo,250,RW005,Broken Part Rewards,3,HIGH,,,,
EM0155_00_0,Rompopolo,251,RW005,Broken Part Rewards,3,HIGH,,,,
EM0155_00_0,Rompopolo,400,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0155_00_0,Rompopolo,401,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0155_00_0,Rompopolo,500,RW004,Target Rewards,-1,HIGH,,,,
EM0155_00_0,Rompopolo,501,RW004,Target Rewards,-1,HIGH,,,,
EM0155_00_0,Rompopolo,502,RW004,Target Rewards,-1,HIGH,,,,
EM0155_00_0,Rompopolo,503,RW004,Target Rewards,-1,HIGH,,,,
EM0155_00_0,Rompopolo,504,RW004,Target Rewards,-1,HIGH,,,,
EM0155_00_0,Rompopolo,505,RW004,Target Rewards,-1,HIGH,,,,
EM0155_00_0,Rompopolo,506,RW004,Target Rewards,-1,HIGH,,,,
EM0155_00_0,Rompopolo,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0155_00_0,Rompopolo,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0155_00_0,Rompopolo,602,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0156_00_0,Rey Dau,100,RW000,Carving,-1,LOW,139,Rey Dau Scale,1,28%
EM0156_00_0,Rey Dau,101,RW000,Carving,-1,LOW,140,Rey Dau Shell,1,23%
EM0156_00_0,Rey Dau,102,RW000,Carving,-1,LOW,142,Rey Dau Wingtalon,1,18%
EM0156_00_0,Rey Dau,103,RW000,Carving,-1,LOW,141,Rey Dau Thunderhorn,1,13%
EM0156_00_0,Rey Dau,104,RW000,Carving,-1,LOW,143,Rey Dau Tail,1,11%
EM0156_00_0,Rey Dau,105,RW000,Carving,-1,LOW,144,Rey Dau Plate,1,7%
EM0156_00_0,Rey Dau,150,RW008,Carving (Rotten Monster Carcass),-1,LOW,139,Rey Dau Scale,1,60%
EM0156_00_0,Rey Dau,151,RW008,Carving (Rotten Monster Carcass),-1,LOW,140,Rey Dau Shell,1,40%
EM0156_00_0,Rey Dau,200,RW001,Carving (Severed Part),-1,LOW,143,Rey Dau Tail,1,88%
EM0156_00_0,Rey Dau,201,RW001,Carving (Severed Part),-1,LOW,144,Rey Dau Plate,1,12%
EM0156_00_0,Rey Dau,210,RW012,Carving (Rotten Severed Part),-1,LOW,139,Rey Dau Scale,1,60%
EM0156_00_0,Rey Dau,211,RW012,Carving (Rotten Severed Part),-1,LOW,143,Rey Dau Tail,1,40%
EM0156_00_0,Rey Dau,220,RW005,Broken Part Rewards,1,LOW,141,Rey Dau Thunderhorn,1,100%
EM0156_00_0,Rey Dau,230,RW005,Broken Part Rewards,2,LOW,142,Rey Dau Wingtalon,1,100%
EM0156_00_0,Rey Dau,240,RW005,Broken Part Rewards,3,LOW,142,Rey Dau Wingtalon,1,100%
EM0156_00_0,Rey Dau,300,RW006,Wound Destroyed Reward,-1,LOW,139,Rey Dau Scale,1,50%
EM0156_00_0,Rey Dau,301,RW006,Wound Destroyed Reward,-1,LOW,140,Rey Dau Shell,1,50%
EM0156_00_0,Rey Dau,500,RW004,Target Rewards,-1,LOW,346,Rey Dau Certificate,1,8%
EM0156_00_0,Rey Dau,501,RW004,Target Rewards,-1,LOW,139,Rey Dau Scale,1,25%
EM0156_00_0,Rey Dau,502,RW004,Target Rewards,-1,LOW,140,Rey Dau Shell,1,25%
EM0156_00_0,Rey Dau,503,RW004,Target Rewards,-1,LOW,142,Rey Dau Wingtalon,1,15%
EM0156_00_0,Rey Dau,504,RW004,Target Rewards,-1,LOW,141,Rey Dau Thunderhorn,1,11%
EM0156_00_0,Rey Dau,505,RW004,Target Rewards,-1,LOW,143,Rey Dau Tail,1,11%
EM0156_00_0,Rey Dau,506,RW004,Target Rewards,-1,LOW,144,Rey Dau Plate,1,5%
EM0156_00_0,Rey Dau,100,RW000,Carving,-1,HIGH,,,,
EM0156_00_0,Rey Dau,101,RW000,Carving,-1,HIGH,,,,
EM0156_00_0,Rey Dau,102,RW000,Carving,-1,HIGH,,,,
EM0156_00_0,Rey Dau,103,RW000,Carving,-1,HIGH,,,,
EM0156_00_0,Rey Dau,104,RW000,Carving,-1,HIGH,,,,
EM0156_00_0,Rey Dau,105,RW000,Carving,-1,HIGH,,,,
EM0156_00_0,Rey Dau,150,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0156_00_0,Rey Dau,151,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0156_00_0,Rey Dau,152,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0156_00_0,Rey Dau,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0156_00_0,Rey Dau,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0156_00_0,Rey Dau,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0156_00_0,Rey Dau,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0156_00_0,Rey Dau,220,RW005,Broken Part Rewards,1,HIGH,,,,
EM0156_00_0,Rey Dau,230,RW005,Broken Part Rewards,2,HIGH,,,,
EM0156_00_0,Rey Dau,240,RW005,Broken Part Rewards,3,HIGH,,,,
EM0156_00_0,Rey Dau,300,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0156_00_0,Rey Dau,301,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0156_00_0,Rey Dau,500,RW004,Target Rewards,-1,HIGH,,,,
EM0156_00_0,Rey Dau,501,RW004,Target Rewards,-1,HIGH,,,,
EM0156_00_0,Rey Dau,502,RW004,Target Rewards,-1,HIGH,,,,
EM0156_00_0,Rey Dau,503,RW004,Target Rewards,-1,HIGH,,,,
EM0156_00_0,Rey Dau,504,RW004,Target Rewards,-1,HIGH,,,,
EM0156_00_0,Rey Dau,505,RW004,Target Rewards,-1,HIGH,,,,
EM0156_00_0,Rey Dau,506,RW004,Target Rewards,-1,HIGH,,,,
EM0156_00_0,Rey Dau,507,RW004,Target Rewards,-1,HIGH,,,,
EM0156_00_0,Rey Dau,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0156_00_0,Rey Dau,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0156_00_0,Rey Dau,602,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0157_00_0,Uth Duna,100,RW000,Carving,-1,LOW,322,Uth Duna Scale,1,28%
EM0157_00_0,Uth Duna,101,RW000,Carving,-1,LOW,323,Uth Duna Hide,1,23%
EM0157_00_0,Uth Duna,102,RW000,Carving,-1,LOW,324,Uth Duna Cilia,1,18%
EM0157_00_0,Uth Duna,103,RW000,Carving,-1,LOW,326,Uth Duna Claw,1,13%
EM0157_00_0,Uth Duna,104,RW000,Carving,-1,LOW,325,Uth Duna Tentacle,1,11%
EM0157_00_0,Uth Duna,105,RW000,Carving,-1,LOW,327,Uth Duna Plate,1,7%
EM0157_00_0,Uth Duna,150,RW008,Carving (Rotten Monster Carcass),-1,LOW,322,Uth Duna Scale,1,40%
EM0157_00_0,Uth Duna,151,RW008,Carving (Rotten Monster Carcass),-1,LOW,323,Uth Duna Hide,1,30%
EM0157_00_0,Uth Duna,152,RW008,Carving (Rotten Monster Carcass),-1,LOW,595,Aqua Sac,1,30%
EM0157_00_0,Uth Duna,220,RW005,Broken Part Rewards,0,LOW,325,Uth Duna Tentacle,1,100%
EM0157_00_0,Uth Duna,230,RW005,Broken Part Rewards,1,LOW,326,Uth Duna Claw,1,100%
EM0157_00_0,Uth Duna,240,RW005,Broken Part Rewards,2,LOW,326,Uth Duna Claw,1,100%
EM0157_00_0,Uth Duna,250,RW005,Broken Part Rewards,3,LOW,324,Uth Duna Cilia,1,88%
EM0157_00_0,Uth Duna,251,RW005,Broken Part Rewards,3,LOW,327,Uth Duna Plate,1,12%
EM0157_00_0,Uth Duna,400,RW006,Wound Destroyed Reward,-1,LOW,322,Uth Duna Scale,1,45%
EM0157_00_0,Uth Duna,401,RW006,Wound Destroyed Reward,-1,LOW,323,Uth Duna Hide,1,43%
EM0157_00_0,Uth Duna,402,RW006,Wound Destroyed Reward,-1,LOW,324,Uth Duna Cilia,1,12%
EM0157_00_0,Uth Duna,500,RW004,Target Rewards,-1,LOW,328,Uth Duna Certificate,1,8%
EM0157_00_0,Uth Duna,501,RW004,Target Rewards,-1,LOW,322,Uth Duna Scale,1,20%
EM0157_00_0,Uth Duna,502,RW004,Target Rewards,-1,LOW,323,Uth Duna Hide,1,20%
EM0157_00_0,Uth Duna,503,RW004,Target Rewards,-1,LOW,324,Uth Duna Cilia,1,15%
EM0157_00_0,Uth Duna,504,RW004,Target Rewards,-1,LOW,326,Uth Duna Claw,1,8%
EM0157_00_0,Uth Duna,505,RW004,Target Rewards,-1,LOW,325,Uth Duna Tentacle,1,8%
EM0157_00_0,Uth Duna,506,RW004,Target Rewards,-1,LOW,595,Aqua Sac,1,16%
EM0157_00_0,Uth Duna,507,RW004,Target Rewards,-1,LOW,327,Uth Duna Plate,1,5%
EM0157_00_0,Uth Duna,100,RW000,Carving,-1,HIGH,,,,
EM0157_00_0,Uth Duna,101,RW000,Carving,-1,HIGH,,,,
EM0157_00_0,Uth Duna,102,RW000,Carving,-1,HIGH,,,,
EM0157_00_0,Uth Duna,103,RW000,Carving,-1,HIGH,,,,
EM0157_00_0,Uth Duna,104,RW000,Carving,-1,HIGH,,,,
EM0157_00_0,Uth Duna,105,RW000,Carving,-1,HIGH,,,,
EM0157_00_0,Uth Duna,150,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0157_00_0,Uth Duna,151,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0157_00_0,Uth Duna,152,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0157_00_0,Uth Duna,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0157_00_0,Uth Duna,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0157_00_0,Uth Duna,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0157_00_0,Uth Duna,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0157_00_0,Uth Duna,220,RW005,Broken Part Rewards,0,HIGH,,,,
EM0157_00_0,Uth Duna,230,RW005,Broken Part Rewards,1,HIGH,,,,
EM0157_00_0,Uth Duna,231,RW005,Broken Part Rewards,1,HIGH,,,,
EM0157_00_0,Uth Duna,240,RW005,Broken Part Rewards,2,HIGH,,,,
EM0157_00_0,Uth Duna,241,RW005,Broken Part Rewards,2,HIGH,,,,
EM0157_00_0,Uth Duna,250,RW005,Broken Part Rewards,3,HIGH,,,,
EM0157_00_0,Uth Duna,251,RW005,Broken Part Rewards,3,HIGH,,,,
EM0157_00_0,Uth Duna,400,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0157_00_0,Uth Duna,401,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0157_00_0,Uth Duna,402,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0157_00_0,Uth Duna,500,RW004,Target Rewards,-1,HIGH,,,,
EM0157_00_0,Uth Duna,501,RW004,Target Rewards,-1,HIGH,,,,
EM0157_00_0,Uth Duna,502,RW004,Target Rewards,-1,HIGH,,,,
EM0157_00_0,Uth Duna,503,RW004,Target Rewards,-1,HIGH,,,,
EM0157_00_0,Uth Duna,504,RW004,Target Rewards,-1,HIGH,,,,
EM0157_00_0,Uth Duna,505,RW004,Target Rewards,-1,HIGH,,,,
EM0157_00_0,Uth Duna,506,RW004,Target Rewards,-1,HIGH,,,,
EM0157_00_0,Uth Duna,507,RW004,Target Rewards,-1,HIGH,,,,
EM0157_00_0,Uth Duna,508,RW004,Target Rewards,-1,HIGH,,,,
EM0157_00_0,Uth Duna,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0157_00_0,Uth Duna,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0157_00_0,Uth Duna,602,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0158_00_0,Nu Udra,100,RW000,Carving,-1,LOW,376,Nu Udra Hide,1,28%
EM0158_00_0,Nu Udra,101,RW000,Carving,-1,LOW,380,Nu Udra Oilmucus,1,23%
EM0158_00_0,Nu Udra,102,RW000,Carving,-1,LOW,377,Nu Udra Spike,1,18%
EM0158_00_0,Nu Udra,103,RW000,Carving,-1,LOW,379,Nu Udra Tentacle,1,13%
EM0158_00_0,Nu Udra,104,RW000,Carving,-1,LOW,378,Nu Udra Horn,1,11%
EM0158_00_0,Nu Udra,105,RW000,Carving,-1,LOW,381,Nu Udra Cerebrospinal Fluid,1,7%
EM0158_00_0,Nu Udra,150,RW008,Carving (Rotten Monster Carcass),-1,LOW,376,Nu Udra Hide,1,40%
EM0158_00_0,Nu Udra,151,RW008,Carving (Rotten Monster Carcass),-1,LOW,380,Nu Udra Oilmucus,1,30%
